Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-06-04T00:00:00.000,TOYT,4D,,PLE,,IL,10300 S. Doty,(773) 568-8495,2878793
2019-06-03T00:00:00.000,BMW,4D,,BLK,AJ83018,IL,701 N. Sacramento,(773) 265-7605,6960759
2019-06-03T00:00:00.000,BUIC,4D,,MAR,BG18810,IL,701 N. Sacramento,(773) 265-7605,6960757
2019-06-03T00:00:00.000,BUIC,LL,,BLK,P322785,IL,701 N. Sacramento,(773) 265-1846,1538778
2019-06-03T00:00:00.000,CADI,2D,,BLK,LILGREG,IL,10300 S. Doty,(773) 568-8495,2878751
2019-06-03T00:00:00.000,CADI,4D,,MAR,BH45187,IL,701 N. Sacramento,(773) 265-7605,6960727
2019-06-03T00:00:00.000,CHEV,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2878720
2019-06-03T00:00:00.000,CHEV,4D,,MAR,157548F,IL,10300 S. Doty,(773) 568-8495,2878695
2019-06-03T00:00:00.000,CHEV,4D,,BGE,Q319846,IL,701 N. Sacramento,(773) 265-1846,1538782
2019-06-03T00:00:00.000,CHEV,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2878727
2019-06-03T00:00:00.000,CHEV,PK,TK,WHI,,IL,701 N. Sacramento,(773) 265-7605,6960755
2019-06-03T00:00:00.000,CHEV,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6960750
2019-06-03T00:00:00.000,CHEV,VN,,GRY,BB27521,IL,10300 S. Doty,(773) 568-8495,2878730
2019-06-03T00:00:00.000,CHRY,4D,300,SIL,BF25087,IL,10300 S. Doty,(773) 568-8495,2878712
2019-06-03T00:00:00.000,CHRY,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2878708
2019-06-03T00:00:00.000,CHRY,VN,,SIL,,IL,10300 S. Doty,(773) 568-8495,2878745
2019-06-03T00:00:00.000,DODG,VN,CVN,GRY,AP24761,IL,10300 S. Doty,(773) 568-8495,2878710
2019-06-03T00:00:00.000,FORD,4D,,MAR,AM45800,IL,10300 S. Doty,(773) 568-8495,2878714
2019-06-03T00:00:00.000,FORD,LL,,SIL,KYJ9620,TX,10300 S. Doty,(773) 568-8495,2878733
2019-06-03T00:00:00.000,FORD,PK,,RED,P853565,IL,701 N. Sacramento,(773) 265-7605,6960721
2019-06-03T00:00:00.000,GMC,LL,TK,RED,BD92609,IL,10300 S. Doty,(773) 568-8495,2878726
2019-06-03T00:00:00.000,HOND,2D,ACC,WHI,BM39902,IL,701 N. Sacramento,(773) 265-7605,6960732
2019-06-03T00:00:00.000,HYUN,LL,,BLU,509743,IL,10300 S. Doty,(773) 568-8495,2878739
2019-06-03T00:00:00.000,KIA,4D,,BLU,00222765,IN,10300 S. Doty,(773) 568-8495,2878731
2019-06-03T00:00:00.000,LEXS,4D,,GRY,,IL,10300 S. Doty,(773) 785-9752,1719262
2019-06-03T00:00:00.000,MAZD,4D,,RED,721U149,IL,10300 S. Doty,(773) 568-8495,2878738
2019-06-03T00:00:00.000,MERC,LL,,BLK,BF26610,IL,10300 S. Doty,(773) 568-8495,2878732
2019-06-03T00:00:00.000,NISS,4D,,GRY,ZU72227,IL,10300 S. Doty,(773) 568-8495,2878698
2019-06-03T00:00:00.000,NISS,4D,,SIL,AFJ1707,WI,10300 S. Doty,(773) 568-8495,2878735
2019-06-03T00:00:00.000,NISS,4D,ALT,SIL,BN43113,IL,701 N. Sacramento,(773) 265-7605,6960725
2019-06-03T00:00:00.000,OLDS,VN,,SIL,AQ63383,IL,701 N. Sacramento,(773) 265-7605,6960719
2019-06-03T00:00:00.000,PONT,4D,,SIL,BN69870,IL,10300 S. Doty,(773) 568-8495,2878729
2019-06-03T00:00:00.000,PONT,4D,,BLK,L434240,IL,701 N. Sacramento,(773) 265-7605,6960752
2019-06-03T00:00:00.000,SUBA,4D,,SIL,L186005,IL,10300 S. Doty,(773) 568-8495,2878716
2019-06-03T00:00:00.000,TOYT,4D,,WHI,P452831,IL,400 E. Lower Wacker,(312) 744-7550,0205071
2019-06-03T00:00:00.000,TOYT,LL,TK,,BK58423,IL,701 N. Sacramento,(773) 265-7605,6960733
2019-06-03T00:00:00.000,TOYT,LL,RAV,BLU,AGREDA,IL,10300 S. Doty,(773) 568-8495,2878717
2019-06-02T00:00:00.000,BUIC,4D,,BLU,BH94480,IL,10300 S. Doty,(773) 568-8495,2878692
2019-06-02T00:00:00.000,BUIC,4D,,WHI,BCK624,IN,10300 S. Doty,(773) 568-8495,2878689
2019-06-02T00:00:00.000,CHEV,2D,,TAN,100U267,IL,10300 S. Doty,(773) 568-8495,2878683
2019-06-02T00:00:00.000,CHEV,4D,,RED,657U539,IL,701 N. Sacramento,(773) 265-7605,6960687
2019-06-02T00:00:00.000,CHEV,4D,,BLK,1246685,IN,701 N. Sacramento,(773) 265-7605,6960580
2019-06-02T00:00:00.000,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2878659
2019-06-02T00:00:00.000,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2878638
2019-06-02T00:00:00.000,CHEV,4D,,BLK,BM51920,IL,400 E. Lower Wacker,(312) 744-7550,0204981
2019-06-02T00:00:00.000,CHEV,4D,,WHI,AW33622,IL,701 N. Sacramento,(773) 265-7605,6960585
2019-06-02T00:00:00.000,CHEV,4T,,BLU,BG28735,IL,701 N. Sacramento,(773) 265-7605,6960650
2019-06-02T00:00:00.000,CHEV,LL,,RED,514384,IL,10300 S. Doty,(773) 568-8495,2878637
2019-06-02T00:00:00.000,CHEV,LL,,DBL,Q393104,IL,701 N. Sacramento,(773) 265-7605,6960711
2019-06-02T00:00:00.000,DODG,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2878679
2019-06-02T00:00:00.000,DODG,4D,,RED,BD22524,IL,701 N. Sacramento,(773) 265-7605,6960700
2019-06-02T00:00:00.000,DODG,4D,,RED,AS85782,IL,10300 S. Doty,(773) 568-8495,2878634
2019-06-02T00:00:00.000,DODG,VN,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6960707
2019-06-02T00:00:00.000,FORD,4D,,LGR,AG76513,IL,10300 S. Doty,(773) 568-8495,2878662
2019-06-02T00:00:00.000,FORD,LL,,TAN,BC74989,IL,10300 S. Doty,(773) 568-8495,2878633
2019-06-02T00:00:00.000,FORD,PK,,WHI,2583237B,IL,10300 S. Doty,(773) 568-8495,2878688
2019-06-02T00:00:00.000,HOND,4D,,BLU,BB79892,IL,701 N. Sacramento,(773) 265-7605,6960679
2019-06-02T00:00:00.000,KIA,LL,,GRY,AA70845,IL,701 N. Sacramento,(773) 265-7605,6960664
2019-06-02T00:00:00.000,MAZD,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2878654
2019-06-02T00:00:00.000,MERC,LL,,BLK,BE77702,IL,701 N. Sacramento,(773) 265-7605,6960663
2019-06-02T00:00:00.000,MITS,LL,,WHI,BN69854,IL,10300 S. Doty,(773) 568-8495,2878678
2019-06-02T00:00:00.000,NISS,4D,,GRY,BK85857,IL,10300 S. Doty,(773) 568-8495,2878668
2019-06-02T00:00:00.000,NISS,LL,,GRY,BK84061,IL,701 N. Sacramento,(773) 265-7605,6960677
2019-06-02T00:00:00.000,OLDS,4D,,RED,AN75898,IL,10300 S. Doty,(773) 568-8495,2878635
2019-06-02T00:00:00.000,OLDS,4D,,TAN,BE82911,IL,701 N. Sacramento,(773) 265-7605,6960714
2019-06-02T00:00:00.000,PONT,4D,,DGR,BE20903,IL,701 N. Sacramento,(773) 265-7605,6960712
2019-06-02T00:00:00.000,PONT,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2878632
2019-06-02T00:00:00.000,SATR,4D,,WHI,BE82919,IL,10300 S. Doty,(773) 568-8495,2878640
2019-06-02T00:00:00.000,SUBA,4D,,BLK,AV42917,IL,10300 S. Doty,(773) 568-8495,2878687
2019-06-01T00:00:00.000,BUIC,4D,,SIL,AG76061,IL,10300 S. Doty,(773) 568-8495,2878582
2019-06-01T00:00:00.000,BUIC,4D,,SIL,AW17189,IL,701 N. Sacramento,(773) 265-7605,6960571
2019-06-01T00:00:00.000,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2878622
2019-06-01T00:00:00.000,CHEV,LL,,BLU,FP62352,IL,701 N. Sacramento,(773) 265-7605,6960556
2019-06-01T00:00:00.000,CHEV,LL,TAH,WHI,BK14715,IL,10300 S. Doty,(773) 568-8495,2878606
2019-06-01T00:00:00.000,CHEV,PK,TK,MAR,2088313B,IL,701 N. Sacramento,(773) 265-7605,6960559
2019-06-01T00:00:00.000,CHRY,VN,,GRN,19153PT,IL,10300 S. Doty,(773) 568-8495,2878629
2019-06-01T00:00:00.000,DODG,VN,,WHI,AY79547,IL,10300 S. Doty,(773) 568-8495,2878602
2019-06-01T00:00:00.000,FORD,2D,,BLK,AW17305,IL,10300 S. Doty,(773) 568-8495,2878592
2019-06-01T00:00:00.000,FORD,4D,,BLK,BA25368,IL,701 N. Sacramento,(773) 265-7605,6960479
2019-06-01T00:00:00.000,FORD,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6960502
2019-06-01T00:00:00.000,GMC,LL,TK,BLU,Q278729,IL,10300 S. Doty,(773) 568-8495,2878587
2019-06-01T00:00:00.000,GMC,LL,TK,WHI,Z297693,IL,10300 S. Doty,(773) 568-8495,2878611
2019-06-01T00:00:00.000,HOND,4D,,BLU,CFR8314,GA,10300 S. Doty,(773) 568-8495,2878586
2019-06-01T00:00:00.000,MERC,4D,,BLK,AV93052,IL,10300 S. Doty,(773) 568-8495,2878589
2019-06-01T00:00:00.000,MERC,4D,,GLD,BE85040,IL,701 N. Sacramento,(773) 265-7605,6960531
2019-06-01T00:00:00.000,NISS,LW,TK,BLK,H330700,IL,10300 S. Doty,(773) 568-8495,2878620
2019-06-01T00:00:00.000,PONT,4D,GRA,GRY,740959D,TX,701 N. Sacramento,(773) 265-7605,6960501
2019-06-01T00:00:00.000,PONT,4D,,GRY,BB26594,IL,10300 S. Doty,(773) 568-8495,2878588
2019-06-01T00:00:00.000,SUBA,LL,,TAN,BA37907,IL,10300 S. Doty,(773) 568-8495,2878625
2019-06-01T00:00:00.000,TOYT,4D,,BGE,LVD6121,TX,10300 S. Doty,(773) 568-8495,2878595
2019-06-01T00:00:00.000,TOYT,4D,CAM,TAN,,IL,701 N. Sacramento,(773) 265-7605,6960560
2019-06-01T00:00:00.000,TOYT,,COA,SIL,655RPZ,MN,701 N. Sacramento,(773) 265-7605,6960549
2019-06-01T00:00:00.000,VOLK,2D,,SIL,BA75017,IL,701 N. Sacramento,(773) 265-7605,6960471
2019-05-31T00:00:00.000,ACUR,LL,,BLK,AM30678,IL,701 N. Sacramento,(773) 265-7605,6960413
2019-05-31T00:00:00.000,BMW,4D,,BLK,Z934014,IL,701 N. Sacramento,(773) 265-7605,6960436
2019-05-31T00:00:00.000,BMW,4D,,BLK,V394467,IL,701 N. Sacramento,(773) 265-7605,6960378
2019-05-31T00:00:00.000,CADI,4D,,BLK,651ZTX,IN,10300 S. Doty,(773) 568-8495,2878556
2019-05-31T00:00:00.000,CADI,SW,,SIL,,IL,10300 S. Doty,(773) 568-8495,2878552
2019-05-31T00:00:00.000,CHEV,2D,,RED,BF27595,IL,10300 S. Doty,(773) 568-8495,2878553
2019-05-31T00:00:00.000,CHEV,2D,,SIL,BG50995,IL,701 N. Sacramento,(773) 265-7605,6960382
2019-05-31T00:00:00.000,CHEV,4D,,WHI,528U642,IL,10300 S. Doty,(773) 568-8495,2878541
2019-05-31T00:00:00.000,CHEV,4D,,BLK,FP46167,IL,701 N. Sacramento,(773) 265-7605,6960457
2019-05-31T00:00:00.000,CHEV,4D,,BLU,Z221793,IL,701 N. Sacramento,(773) 265-7605,6960446
2019-05-31T00:00:00.000,CHEV,LL,,GRY,Q614253,IL,701 N. Sacramento,(773) 265-7605,6960396
2019-05-31T00:00:00.000,CHEV,LL,,SIL,AC40254,IL,701 N. Sacramento,(773) 265-7605,6960385
2019-05-31T00:00:00.000,CHEV,PK,,GRN,1585264B,IL,701 N. Sacramento,(773) 265-7605,6960363
2019-05-31T00:00:00.000,CHEV,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6960447
2019-05-31T00:00:00.000,CHEV,VN,,WHI,187281B,IL,10300 S. Doty,(773) 568-8495,2878526
2019-05-31T00:00:00.000,DODG,4D,,WHI,462TMF,IN,10300 S. Doty,(773) 568-8495,2878543
2019-05-31T00:00:00.000,DODG,4D,,BLK,BE20902,IL,701 N. Sacramento,(773) 265-7605,6960462
2019-05-31T00:00:00.000,DODG,LL,,MAR,L259425,IL,701 N. Sacramento,(773) 265-7605,6960390
2019-05-31T00:00:00.000,DODG,LL,,SIL,Z679366,IL,701 N. Sacramento,(773) 265-7605,6960371
2019-05-31T00:00:00.000,DODG,VN,,SIL,956658,IL,701 N. Sacramento,(773) 265-7605,6960395
2019-05-31T00:00:00.000,FORD,4D,,WHI,E427212,IL,701 N. Sacramento,(773) 265-7605,6960406
2019-05-31T00:00:00.000,FORD,LL,,RED,BM56655,IL,701 N. Sacramento,(773) 265-7605,6960416
2019-05-31T00:00:00.000,GMC,LL,,WHI,AE04647,AZ,10300 S. Doty,(773) 568-8495,2878544
2019-05-31T00:00:00.000,GMC,LL,,BLK,630U016,IL,10300 S. Doty,(773) 568-8495,2878537
2019-05-31T00:00:00.000,HOND,4D,,BGE,E421212,IL,701 N. Sacramento,(773) 265-7605,6960404
2019-05-31T00:00:00.000,HOND,4D,,BLK,Z602652,IL,701 N. Sacramento,(773) 265-7605,6960405
2019-05-31T00:00:00.000,HOND,4D,,BGE,E334455,IL,701 N. Sacramento,(773) 265-7605,6960401
2019-05-31T00:00:00.000,HOND,LL,,BLK,AM53339,IL,701 N. Sacramento,(773) 265-7605,6960425
2019-05-31T00:00:00.000,HYUN,4D,,BLK,Z782269,IL,701 N. Sacramento,(773) 265-7605,6960412
2019-05-31T00:00:00.000,HYUN,4D,,GRY,AG98849,IL,701 N. Sacramento,(773) 265-7605,6960414
2019-05-31T00:00:00.000,HYUN,4D,,SIL,X865635,IL,701 N. Sacramento,(773) 265-7605,6960402
2019-05-31T00:00:00.000,HYUN,LL,,MAR,ZZ88559,IL,701 N. Sacramento,(773) 265-7605,6960394
2019-05-31T00:00:00.000,INFI,4D,,SIL,BL89160,IL,701 N. Sacramento,(773) 265-7605,6960381
2019-05-31T00:00:00.000,INFI,SE,,WHI,,IL,10300 S. Doty,(773) 568-8495,2878539
2019-05-31T00:00:00.000,JEEP,LL,,RED,BH85616,IL,10300 S. Doty,(773) 568-8495,2878525
2019-05-31T00:00:00.000,JEEP,LL,,GRY,630U566,IL,10300 S. Doty,(773) 568-8495,2878528
2019-05-31T00:00:00.000,KIA,4D,,GRY,Y748795,IL,701 N. Sacramento,(773) 265-7605,6960386
2019-05-31T00:00:00.000,KIA,4D,,BLK,E413539,IL,701 N. Sacramento,(773) 265-7605,6960417
2019-05-31T00:00:00.000,LEXS,4D,,GRY,AR71838,IL,10300 S. Doty,(773) 568-8495,2878534
2019-05-31T00:00:00.000,LEXS,4T,,SIL,9582714,IL,10300 S. Doty,(773) 568-8495,2878571
2019-05-31T00:00:00.000,MAZD,4D,,BLK,GFG2848,IL,701 N. Sacramento,(773) 265-7605,6960430
2019-05-31T00:00:00.000,MAZD,4D,,WHI,BK19612,IL,701 N. Sacramento,(773) 265-7605,6960452
2019-05-31T00:00:00.000,MAZD,4D,,MAR,BB35389,IL,10300 S. Doty,(773) 568-8495,2878540
2019-05-31T00:00:00.000,MERC,4T,,SIL,L594439,IL,10300 S. Doty,(773) 568-8495,2878572
2019-05-31T00:00:00.000,MERZ,4D,,DBL,ZZ21233,IL,701 N. Sacramento,(773) 265-7605,6960440
2019-05-31T00:00:00.000,MITS,4D,,GRY,Q182849,IL,701 N. Sacramento,(773) 265-7605,6960397
2019-05-31T00:00:00.000,NISS,4D,,SIL,V390990,IL,701 N. Sacramento,(773) 265-7605,6960365
2019-05-31T00:00:00.000,NISS,LL,,BLK,Q711994,IL,10300 S. Doty,(773) 568-8495,2878545
2019-05-31T00:00:00.000,SUBA,4D,,RED,601TRF,NM,701 N. Sacramento,(773) 265-7605,6960448
2019-05-31T00:00:00.000,SUBA,4D,,WHI,H533453,IL,701 N. Sacramento,(773) 265-7605,6960459
2019-05-31T00:00:00.000,SUBA,SW,,GRY,X197281,IL,701 N. Sacramento,(773) 265-7605,6960435
2019-05-31T00:00:00.000,TOYT,4D,,WHI,AX92790,IL,701 N. Sacramento,(773) 265-7605,6960423
2019-05-31T00:00:00.000,TOYT,VN,,BLU,AW32126,IL,701 N. Sacramento,(773) 265-7605,6960391
2019-05-31T00:00:00.000,TOYT,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2878550
2019-05-31T00:00:00.000,VOLK,4D,,BLU,E855734,IL,701 N. Sacramento,(773) 265-7605,6960418
2019-05-31T00:00:00.000,VOLK,LL,,DBL,1205077,IN,701 N. Sacramento,(773) 265-7605,6960409
2019-05-30T00:00:00.000,BUIC,4D,,WHI,Q454796,IL,10300 S. Doty,(773) 568-8495,2878509
2019-05-30T00:00:00.000,CADI,4D,,BLK,Z244543,IL,701 N. Sacramento,(773) 265-7605,6960339
2019-05-30T00:00:00.000,CADI,4D,,SIL,AN19913,IL,701 N. Sacramento,(773) 265-7605,6960289
2019-05-30T00:00:00.000,CHEV,LL,,GRY,721U951,IL,701 N. Sacramento,(773) 265-7605,6960342
2019-05-30T00:00:00.000,CHEV,PK,,BLK,1082757,IL,701 N. Sacramento,(773) 265-7605,6960359
2019-05-30T00:00:00.000,CHEV,VN,,BRO,601U235,IL,701 N. Sacramento,(773) 265-7605,6960350
2019-05-30T00:00:00.000,CHRY,VC,,TRQ,V843046,IL,701 N. Sacramento,(773) 265-7605,6960308
2019-05-30T00:00:00.000,CHRY,VN,,GLD,P117372,IL,701 N. Sacramento,(773) 265-7605,6960349
2019-05-30T00:00:00.000,DODG,2D,,YEL,00181975,IL,10300 S. Doty,(773) 568-8495,2878514
2019-05-30T00:00:00.000,DODG,4D,,BLK,576U157,IL,701 N. Sacramento,(773) 265-7605,6960302
2019-05-30T00:00:00.000,FORD,4D,,BLK,BPR706,MN,701 N. Sacramento,(773) 265-7605,6960332
2019-05-30T00:00:00.000,FORD,4D,,SIL,BG18826,IL,701 N. Sacramento,(773) 265-7605,6960306
2019-05-30T00:00:00.000,FORD,VN,,WHI,BA69992,IL,701 N. Sacramento,(773) 265-7605,6960315
2019-05-30T00:00:00.000,GMC,LL,,SIL,BEPZ06,FL,701 N. Sacramento,(773) 265-7605,6960298
2019-05-30T00:00:00.000,HOND,4D,,GRN,AE59430,IL,10300 S. Doty,(773) 568-8495,2878516
2019-05-30T00:00:00.000,HOND,MC,,BLK,ES6954,IL,701 N. Sacramento,(773) 265-7605,6960317
2019-05-30T00:00:00.000,HYUN,4D,,RED,ZX35523,IL,701 N. Sacramento,(773) 265-7605,6960345
2019-05-30T00:00:00.000,JEEP,LL,TK,GRY,BA15272,IL,10300 S. Doty,(773) 568-8495,2878510
2019-05-30T00:00:00.000,JEEP,LL,,RED,S189179,IL,701 N. Sacramento,(773) 265-7605,6960344
2019-05-30T00:00:00.000,MAZD,4D,,GRY,532,IN,400 E. Lower Wacker,(312) 744-7550,020....
2019-05-30T00:00:00.000,MERZ,4D,,SIL,9133461,IL,10300 S. Doty,(773) 568-8495,2878498
2019-05-30T00:00:00.000,NISS,4D,,SIL,AF41421,IL,10300 S. Doty,(773) 568-8495,2878506
2019-05-30T00:00:00.000,NISS,4D,,GRY,HXZ486,IN,701 N. Sacramento,(773) 265-7605,6960362
2019-05-30T00:00:00.000,NISS,LL,,MAR,R978131,IL,701 N. Sacramento,(773) 265-7605,6960301
2019-05-30T00:00:00.000,PONT,4D,,BLU,Q290726,IL,701 N. Sacramento,(773) 265-7605,6960357
2019-05-30T00:00:00.000,TOYT,4D,,MAR,1424TX,IL,701 N. Sacramento,(773) 265-7605,6960316
2019-05-30T00:00:00.000,TOYT,4D,,GLD,AQ37439,IL,701 N. Sacramento,(773) 265-7605,6960347
2019-05-30T00:00:00.000,TOYT,4D,,BLK,Z128448,IL,10300 S. Doty,(773) 568-8495,2878507
2019-05-30T00:00:00.000,TOYT,4D,,WHI,L896846,IL,701 N. Sacramento,(773) 265-7605,6960340
2019-05-30T00:00:00.000,TOYT,4D,,BLK,AD75766,IL,701 N. Sacramento,(773) 265-7605,6960360
2019-05-29T00:00:00.000,BMW,4D,,SIL,Z227999,IL,701 N. Sacramento,(773) 265-7605,6960243
2019-05-29T00:00:00.000,BUIC,4D,,WHI,93082,IL,10300 S. Doty,(773) 568-8495,2878493
2019-05-29T00:00:00.000,CHEV,4D,,BGE,BL84622,IL,701 N. Sacramento,(773) 265-7605,6960220
2019-05-29T00:00:00.000,CHEV,4D,,WHI,K615754,IL,701 N. Sacramento,(773) 265-1846,1538760
2019-05-29T00:00:00.000,CHEV,4D,,SIL,AQ80596,IL,701 N. Sacramento,(773) 265-7605,6960238
2019-05-29T00:00:00.000,CHEV,4D,,BLU,AT51679,IL,10300 S. Doty,(773) 568-8495,2878475
2019-05-29T00:00:00.000,CHEV,VN,,WHI,1564227,IL,701 N. Sacramento,(773) 265-1846,1535787
2019-05-29T00:00:00.000,CHRY,2H,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6960251
2019-05-29T00:00:00.000,CHRY,4D,,BLK,663U063,IL,10300 S. Doty,(773) 568-8495,2878462
2019-05-29T00:00:00.000,CHRY,LL,,BLK,AV90696,IL,10300 S. Doty,(773) 568-8495,2878491
2019-05-29T00:00:00.000,CHRY,VN,,BLU,BF14905,IL,10300 S. Doty,(773) 785-9752,1719246
2019-05-29T00:00:00.000,DODG,4D,,BLK,303031,IL,701 N. Sacramento,(773) 265-7605,6960255
2019-05-29T00:00:00.000,DODG,VN,,WHI,BH35495,IL,10300 S. Doty,(773) 568-8495,2878488
2019-05-29T00:00:00.000,FORD,LL,,BLK,AE80760,IL,701 N. Sacramento,(773) 265-7605,6960279
2019-05-29T00:00:00.000,FORD,PK,,WHI,2668330B,IL,701 N. Sacramento,(773) 265-7605,6960275
2019-05-29T00:00:00.000,FORD,VN,,WHI,317188D,IL,701 N. Sacramento,(773) 265-7605,6960252
2019-05-29T00:00:00.000,GMC,LL,TK,GRN,BF22884,IL,10300 S. Doty,(773) 568-8495,2878494
2019-05-29T00:00:00.000,HOND,2D,,RED,Z760656,IL,701 N. Sacramento,(773) 265-1846,1538762
2019-05-29T00:00:00.000,HOND,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6960287
2019-05-29T00:00:00.000,HOND,4D,,WHI,ZU49945,IL,701 N. Sacramento,(773) 265-7605,6960229
2019-05-29T00:00:00.000,HOND,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6960280
2019-05-29T00:00:00.000,HYUN,4D,,DBL,AP39881,IL,10300 S. Doty,(773) 568-8495,2878496
2019-05-29T00:00:00.000,HYUN,4D,,SIL,K380117,IN,10300 S. Doty,(773) 568-8495,2878465
2019-05-29T00:00:00.000,HYUN,LL,,,775660,IL,701 N. Sacramento,(773) 265-7605,6960260
2019-05-29T00:00:00.000,HYUN,LL,,WHI,BA58937,IL,10300 S. Doty,(773) 568-8495,2878481
2019-05-29T00:00:00.000,INFI,LL,,DBL,AD71509,IL,10300 S. Doty,(773) 568-8495,2878487
2019-05-29T00:00:00.000,JEEP,LL,,BLU,2322099B,IL,10300 S. Doty,(773) 568-8495,2878495
2019-05-29T00:00:00.000,JEEP,LL,,BLK,6959160,IL,701 N. Sacramento,(773) 265-7605,6960223
2019-05-29T00:00:00.000,KIA,SW,,BLK,AP98439,IL,701 N. Sacramento,(773) 265-7605,6960273
2019-05-29T00:00:00.000,MERC,2T,,TAN,BC19312,IL,701 N. Sacramento,(773) 265-7605,6960218
2019-05-29T00:00:00.000,NISS,4D,,SIL,BF21136,IL,701 N. Sacramento,(773) 265-7605,6960284
2019-05-29T00:00:00.000,NISS,4D,,GLD,AY87445,IL,10300 S. Doty,(773) 568-8495,2878489
2019-05-29T00:00:00.000,PONT,4D,,WHI,BK77160,IL,10300 S. Doty,(773) 568-8495,2878467
2019-05-29T00:00:00.000,PONT,4D,,GRY,748U126,IL,701 N. Sacramento,(773) 265-7605,6960285
2019-05-29T00:00:00.000,TOYT,4D,COA,BLK,765250,IL,10300 S. Doty,(773) 568-8495,2878479
2019-05-29T00:00:00.000,YAMA,MC,,MAR,DT8485,IL,701 N. Sacramento,(773) 265-1846,1538763
2019-05-28T00:00:00.000,ACUR,4D,,BGE,AS64186,IL,701 N. Sacramento,(773) 265-7605,6960179
2019-05-28T00:00:00.000,BMW,2D,,BLK,Q198824,IL,10300 S. Doty,(773) 568-8495,2878426
2019-05-28T00:00:00.000,BMW,4D,,GRY,BB57983,IL,10300 S. Doty,(773) 568-8495,2878440
2019-05-28T00:00:00.000,BUIC,4D,,BLK,AV93190,IL,701 N. Sacramento,(773) 265-7605,6960207
2019-05-28T00:00:00.000,BUIC,4D,,TAN,LLS874,IL,701 N. Sacramento,(773) 265-7605,6960212
2019-05-28T00:00:00.000,BUIC,4D,,BLK,399113,IL,701 N. Sacramento,(773) 265-7605,6960165
2019-05-28T00:00:00.000,CADI,4D,,WHI,BE82902,IL,10300 S. Doty,(773) 568-8495,2878434
2019-05-28T00:00:00.000,CHEV,4D,,SIL,AW44587,IL,701 N. Sacramento,(773) 265-7605,6960168
2019-05-28T00:00:00.000,CHEV,PK,TK,BLK,,,10300 S. Doty,(773) 568-8495,2878454
2019-05-28T00:00:00.000,CHEV,PK,,BLK,2616189B,IL,701 N. Sacramento,(773) 265-7605,6960206
2019-05-28T00:00:00.000,CHEV,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6960162
2019-05-28T00:00:00.000,CHRY,VN,,BLU,BE74897,IL,10300 S. Doty,(773) 568-8495,2878460
2019-05-28T00:00:00.000,DODG,4D,,BLU,704U236,IL,10300 S. Doty,(773) 568-8495,2878419
2019-05-28T00:00:00.000,DODG,VN,,SIL,AX91647,IL,701 N. Sacramento,(773) 265-7605,6960170
2019-05-28T00:00:00.000,FORD,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6960209
2019-05-28T00:00:00.000,FORD,LL,TK,TAN,BH28625,IL,701 N. Sacramento,(773) 265-7605,6960180
2019-05-28T00:00:00.000,FORD,LL,,BLK,BD40945,IL,701 N. Sacramento,(773) 265-7605,6960188
2019-05-28T00:00:00.000,FORD,PK,TK,TAN,2473708B,IL,701 N. Sacramento,(773) 265-7605,6960192
2019-05-28T00:00:00.000,GMC,PK,TK,YEL,2822105,IN,10300 S. Doty,(773) 568-8495,2878442
2019-05-28T00:00:00.000,HOND,4D,,TAN,419U697,IL,701 N. Sacramento,(773) 265-7605,6960194
2019-05-28T00:00:00.000,HOND,VN,,BLU,BM34179,IL,10300 S. Doty,(773) 568-8495,2878457
2019-05-28T00:00:00.000,HYUN,4D,,GRY,ZZ48392,IL,701 N. Sacramento,(773) 265-7605,6960213
2019-05-28T00:00:00.000,HYUN,LL,,SIL,Q813777,IL,701 N. Sacramento,(773) 265-7605,6960211
2019-05-28T00:00:00.000,INFI,4D,,BRO,AFF847,IN,701 N. Sacramento,(773) 265-7605,6960171
2019-05-28T00:00:00.000,KIA,4D,,GRY,DFVZ18,FL,10300 S. Doty,(773) 568-8495,2878459
2019-05-28T00:00:00.000,KIA,LL,,GRN,BD31838,IL,10300 S. Doty,(773) 568-8495,2878429
2019-05-28T00:00:00.000,LINC,4D,,GRY,602U782,IL,701 N. Sacramento,(773) 265-7605,6960174
